ImageName,LocalEnergy_0_1,LocalEnergy_0_2,LocalEnergy_0_3,LocalEnergy_0.7853981633974483_1,LocalEnergy_0.7853981633974483_2,LocalEnergy_0.7853981633974483_3,LocalEnergy_1.5707963267948966_1,LocalEnergy_1.5707963267948966_2,LocalEnergy_1.5707963267948966_3,LocalEnergy_2.356194490192345_1,LocalEnergy_2.356194490192345_2,LocalEnergy_2.356194490192345_3,MeanAmplitude_0_1,MeanAmplitude_0_2,MeanAmplitude_0_3,MeanAmplitude_0.7853981633974483_1,MeanAmplitude_0.7853981633974483_2,MeanAmplitude_0.7853981633974483_3,MeanAmplitude_1.5707963267948966_1,MeanAmplitude_1.5707963267948966_2,MeanAmplitude_1.5707963267948966_3,MeanAmplitude_2.356194490192345_1,MeanAmplitude_2.356194490192345_2,MeanAmplitude_2.356194490192345_3,class
MaI14_127.jpg_0_0.png,2243346,308228,21611934,25936067,30064548,14160516,2255500,92850,21645101,26027978,30184186,14123851,64484842,58424,31132156,32800205,16852948,58176144,64483530,15472,31119237,32799524,16851036,58183213,good
MaI14_127.jpg_0_4.png,3940361,525181,24098302,26067105,28777014,20230183,3978951,390306,24206835,26214891,29057370,20348089,62889515,107491,27173116,28603593,14708122,51211323,62878013,69058,27175199,28600091,14699136,51237795,good
MaI14_127.jpg_0_3.png,3340525,353753,22777642,23842546,27841487,21830277,3372812,334602,22600080,24153386,28262273,21836929,63629531,65651,27541370,29012326,14913179,52345927,63617424,62572,27552298,29010042,14907111,52354707,good
MaI14_127.jpg_0_5.png,3475514,461788,24470849,26322225,29218275,17040415,3477604,292860,24671929,26601750,29494247,17136084,63243296,89864,29078063,30621939,15741023,54226487,63235018,56892,29075873,30619898,15735009,54233812,good
MaI14_127.jpg_0_6.png,3927971,538726,23077084,26116463,29056402,18572252,3929837,286746,23485955,26327897,29365720,18692559,62797441,104888,27918426,29394013,15114212,52609348,62793771,49172,27910191,29390447,15104204,52638495,good
MaI14_127.jpg_0_7.png,4099054,678415,25158580,26890287,29173233,17852915,4152308,279904,25780394,27137087,29436094,17867053,62538272,134299,28193044,29672521,15255689,52261051,62535112,49930,28170988,29669193,15247848,52284617,good
MaI14_128.jpg_0_7.png,1586294,203081,28152986,26225214,27793681,30477701,1590542,168891,28348647,26369059,27953999,30377986,65771204,40403,25869086,27252512,14003629,49795923,65773100,30393,25862845,27251467,14000823,49796588,good
MaI14_128.jpg_0_6.png,1769474,191238,27075211,24166011,26399104,30499023,1782280,180569,27302282,24293181,26624379,30481124,65704594,34486,26344915,27755961,14263044,50707195,65705524,35167,26343574,27755533,14260757,50707446,good
MaI14_129.jpg_0_2.png,2549786,380378,22426779,20843558,26134658,25081806,2555257,184137,22020050,21036359,26222662,25025128,65001432,73594,28251767,29763610,15293330,54099474,65002783,34823,28238822,29763439,15291846,54086552,good
MaI14_129.jpg_0_3.png,2638694,252711,23959842,20072431,25012820,28930080,2636125,246847,23692254,20358654,25370769,28793073,64829122,47767,27050492,28505683,14646510,52042636,64823043,46103,27056414,28505962,14645467,52040755,good
MaI14_129.jpg_0_6.png,4340569,456044,24951598,22886980,26195546,28453448,4340899,411660,24764290,23119317,26591331,28377306,62931727,80532,24974044,26306920,13524142,47991592,62928407,79422,24986508,26304225,13517149,47993782,good
MaI14_130.jpg_0_0.png,1655373,162635,21663763,21052812,26656243,25600353,1645476,93698,21115781,20950598,26571028,25592142,65191945,27249,28800141,30354962,15594699,55333329,65193572,14622,28800405,30355500,15593902,55342494,good
MaI14_129.jpg_0_7.png,4908748,626116,24295728,21562231,25552584,28691427,4919048,320453,24340629,21755537,25845393,28703061,62507332,118496,25203014,26538415,13642184,48422811,62510034,58807,25194059,26536783,13637553,48424189,good
MaI14_130.jpg_0_1.png,2160537,183361,24160163,21590895,26272967,28166419,2181254,239505,23924244,21791149,26495906,28168308,65283649,31853,27124875,28577651,14685843,52163643,65276878,43811,27132240,28576899,14682462,52167796,good
MaI14_130.jpg_0_3.png,2081431,192775,19715179,20448582,26554030,23415547,2091781,189533,19117245,20485335,26702818,23475045,65121095,34129,29193023,30760594,15805476,55980559,65114967,32923,29197815,30761045,15803920,55988215,good
MaI14_130.jpg_0_4.png,2826066,287148,24490369,21707164,26011024,28600065,2859548,241896,24176309,21869368,26258149,28559741,64422416,50234,26466243,27879282,14328136,50899601,64416112,42928,26469157,27878632,14324765,50903331,good
MaI14_130.jpg_0_2.png,2467622,284372,20558338,19223659,25423771,25789858,2480027,179595,19974994,19276176,25453845,25808987,64563128,53282,28686084,30218427,15528169,55094386,64563595,30313,28679110,30217874,15525847,55099041,good
MaI14_130.jpg_0_5.png,3422392,431926,25261464,23511335,26946493,28610479,3405871,243035,25344060,23598882,27059742,28704914,63802234,82156,25640684,27003099,13878583,49280763,63799377,45521,25630936,27001562,13875462,49284704,good
MaI14_130.jpg_0_6.png,2585742,221231,24675647,22673525,26737727,28497873,2602757,221686,24561879,22755873,26826601,28584664,64673352,39149,26529973,27949421,14364027,51025125,64668091,42542,26534229,27948351,14360399,51032508,good
MaI14_131.jpg_0_0.png,1895375,180198,28767279,27118174,29132546,29759491,1880649,80712,29177475,27213098,29214459,29829822,65069383,32116,24809973,26150846,13434782,47785541,65067661,13102,24807789,26150810,13434445,47787270,good
MaI14_131.jpg_0_2.png,2831243,334369,25921670,25013159,28274688,28613059,2841162,159834,26130232,25069513,28541315,28580496,64447167,60865,25238770,26585423,13661630,48546053,64447848,25940,25225062,26584337,13658459,48552496,good
MaI14_131.jpg_0_3.png,2527921,221950,27473234,25331538,28223230,29798201,2540935,186033,27638907,25576135,28598470,29728400,64697045,38160,24757164,26080986,13404694,47652717,64696767,31751,24754041,26079861,13399696,47653426,good
MaI14_131.jpg_0_4.png,3005412,224987,26454170,24901068,28187952,28967331,3044558,260763,26461906,25129796,28579733,28992687,64232662,38727,24588342,25900292,13313734,47312117,64232152,44145,24590370,25898706,13307647,47316143,good
MaI14_131.jpg_0_5.png,2620389,302803,27278759,26329439,29206106,28848502,2644414,162756,27448820,26314915,29371968,28797579,64589045,54049,24548585,25859011,13288666,47219140,64585942,28844,24538310,25858461,13286278,47223031,good
MaI14_132.jpg_0_1.png,2003002,59308,27663975,25267428,27315081,29943701,1988334,100891,27434945,25354012,27553828,30038396,65504610,9584,25849785,27244828,13997677,49777251,65502266,15695,25852235,27244362,13996120,49778792,good
MaI14_132.jpg_0_2.png,2466047,125802,26145826,22540218,25504815,30064933,2470953,108650,26108238,22481593,25599044,30081750,64648625,20066,26532748,27962528,14366277,51078895,64648675,16298,26535650,27961941,14364256,51080302,good
MaI14_132.jpg_0_0.png,1474282,53965,28816037,26721753,28477309,30211108,1479694,37001,28743176,26734362,28446027,30273839,65463758,8525,26057843,27470757,14111361,50196570,65464230,5761,26059378,27470672,14111465,50197161,good
MaI14_132.jpg_0_5.png,3223441,173843,25219384,20516984,24494085,30174300,3204913,119736,24861448,20561784,24682297,30179751,63895181,27531,26423792,27848334,14308593,50867576,63894933,18568,26422500,27847956,14306723,50870319,good
MaI14_132.jpg_0_3.png,1862293,74074,23146644,18093586,24075822,29233321,1856889,67627,22909778,18117251,24117932,29207250,65428789,12434,28003320,29513654,15163492,53887863,65430489,11081,28001998,29513349,15161466,53888424,good
MaI14_132.jpg_0_4.png,2591168,96494,25716175,21616206,25063109,30263699,2585109,124201,25479949,21693942,25352783,30200767,64756950,15628,26511361,27937864,14356501,51027163,64757961,20479,26513405,27936474,14352481,51030127,good
MaI14_132.jpg_0_7.png,1934401,95906,25477293,21639500,25301160,29957914,1924150,115492,25139824,21844923,25513177,29956338,65265993,14854,27398251,28876546,14836118,52741762,65262808,19644,27400878,28876027,14834141,52745266,good
MaI14_132.jpg_0_6.png,2499851,90315,24868943,20543536,24769531,29857163,2491241,104126,24530532,20619029,24902783,29818983,64848219,14343,26981243,28433984,14610113,51926303,64845341,16348,26982954,28433571,14607469,51928667,good
MaI14_133.jpg_0_0.png,2503783,340845,23577248,20301959,25205814,28160112,2496867,125761,23332751,20248901,25244900,28255805,64649873,63999,27867000,29354741,15081830,53548438,64652009,22477,27851133,29354081,15080684,53559015,good
MaI14_133.jpg_0_2.png,2932791,458543,21287194,21828862,27485738,20599825,2943318,212233,20547600,21742932,27591615,20777747,64439843,89935,29225172,30775946,15815922,55458865,64444560,37375,29206698,30774538,15812787,55475123,good
MaI14_133.jpg_0_3.png,1992848,233450,21064369,20196571,26706965,23392810,2016966,160950,20246648,20195799,26789185,23468143,65448460,40892,29127901,30689701,15769509,55736048,65449486,28060,29124072,30688827,15766867,55744211,good
MaI14_133.jpg_0_7.png,2032059,232984,20505265,23129695,28826705,18333926,2041914,151219,19729775,23098471,28808083,18364604,65403717,42794,30318279,31945853,16414089,57617034,65405576,27435,30316261,31945111,16411751,57631480,good
MaI14_133.jpg_0_6.png,2226302,222030,22044816,22893378,28213077,20985080,2225854,272889,21423156,22984398,28284840,21176379,65219448,39196,29103286,30662566,15758231,55374568,65214318,50085,29115352,30660872,15753486,55387749,good
MaI14_134.jpg_0_5.png,2785947,598963,26747216,24811042,27230960,29913913,2798709,289432,27255392,24985273,27287600,30000290,64264607,134987,25274946,26602512,13678082,48595343,64270975,52360,25247748,26601683,13674726,48596434,good
MaI14_135.jpg_0_0.png,1794012,184819,19120541,19410270,25720224,24280942,1818504,148547,18636049,19177932,25712155,24531545,65086376,33437,29666551,31265756,16066416,56948292,65085874,28389,29670485,31265022,16063747,56963511,good
MaI14_135.jpg_0_1.png,2356668,212402,19570664,21063042,26783264,23439434,2372452,271507,19153724,21079279,26887096,23522240,64994626,38620,28784060,30322236,15586832,55152018,64993208,52539,28792510,30319797,15580718,55167020,good
MaI14_135.jpg_0_2.png,2571036,330066,19811654,21616776,27102627,22637121,2563811,187481,19339104,21624690,27243221,22755237,64461782,62614,28976594,30524372,15689327,55432717,64461645,31949,28965056,30523092,15685357,55445901,good
MaI14_135.jpg_0_3.png,1988724,197617,22831935,20883281,26120757,27622950,2005696,212141,22235864,20841363,26145856,27744638,65264720,37165,27812573,29297347,15058891,53468784,65265208,39861,27804192,29295395,15053814,53475784,good
MaI14_135.jpg_0_4.png,2844197,247382,23177049,21170013,25921380,27688397,2849439,302321,22902568,21384166,26175210,27742197,64503637,48986,26994537,28431649,14615918,51865497,64499629,58373,26995322,28429434,14609704,51873377,good
MaI14_135.jpg_0_6.png,2290292,173567,21328804,21077786,26337381,25171106,2303698,274756,20760469,21116806,26525388,25232719,64901834,31575,28307212,29818140,15327897,54298618,64895706,52506,28314925,29815968,15322802,54303459,good
MaI14_135.jpg_0_7.png,2165903,274865,19599220,21166149,27042064,22106244,2175920,255727,19001842,21307759,27276148,22141216,65054055,49489,29422454,30986725,15929158,56222494,65057050,51445,29417554,30982839,15921062,56241990,good
MaI14_136.jpg_0_4.png,2699533,159937,24513488,21302635,25430572,28796846,2684190,196224,24395308,21639847,25799600,28798764,64592383,27153,26697398,28115715,14453294,51289386,64595222,37240,26695814,28112783,14445392,51294600,good
MaI14_136.jpg_0_5.png,2931508,213561,23792932,20216292,24970436,28378424,2921456,169921,23623825,20229671,25156760,28415060,64253412,36657,27253566,28711548,14754386,52353078,64254684,28953,27252455,28711487,14752046,52359744,good
MaI14_137.jpg_0_2.png,2224839,226167,27458562,29696229,32318031,6600351,2233050,104531,27651467,29603768,32377604,6754258,64748103,42337,35363908,37257793,19146785,60506863,64750228,18439,35361243,37254950,19140978,60531554,good
MaI14_137.jpg_0_0.png,1368690,73305,29150762,31029873,33316612,3699592,1375688,51770,29265396,30896636,33352471,3781891,65505676,13873,38431214,40507987,20811824,63389096,65509624,8564,38432494,40506414,20808731,63415257,good
MaI14_137.jpg_0_1.png,1579630,129801,27811274,29739621,32419533,7095101,1601633,180458,27867553,29687067,32568898,7327166,65875004,24173,35557810,37450241,19254973,60564503,65876813,33696,35565589,37444809,19242178,60667492,good
MaI14_137.jpg_0_4.png,1765692,82815,25702360,28524559,31661470,7811807,1782975,130502,25723631,28534231,31732534,8016462,65518822,13331,33663866,35471925,18231030,60301435,65521381,23574,33677259,35470029,18224426,60350616,good
MaI14_137.jpg_0_3.png,1393920,74967,25510736,28160791,31535759,7207915,1398033,133077,25536697,28171929,31738517,7457040,65887928,14525,34456878,36306307,18659597,61643605,65892201,25401,34468175,36304393,18652129,61671132,good
MaI14_137.jpg_0_5.png,2324882,212996,23696485,27434288,31124125,9733878,2316725,135559,23798303,27452333,31222948,9853039,64789224,37302,32706199,34456456,17708179,59392012,64788593,22217,32709391,34454605,17703338,59418901,good
MaI14_138.jpg_0_6.png,3449461,486191,28992324,27975734,29125777,29929591,3434021,264940,29075887,28234087,29451784,29874960,64311531,91583,23789850,25050336,12879005,45773523,64319831,47078,23774513,25049495,12874652,45774434,good
MaI14_138.jpg_0_7.png,3579126,479997,29402007,28994205,29839061,29883535,3591294,277441,29765094,29161100,30117919,29865666,64223120,89501,23748721,25016207,12861969,45714607,64229476,45969,23738444,25015550,12858885,45714810,good
MaI14_139.jpg_0_0.png,1226801,136223,26252214,27986822,31675761,7213342,1229767,75972,26408818,28106008,31757523,7307019,65683155,25669,35617158,37542088,19288909,62434728,65684281,12020,35618264,37541214,19285827,62444127,good
MaI14_139.jpg_0_1.png,1733272,127936,26210979,27876281,31204325,10447797,1742351,208204,26136452,27795818,31400428,10608206,65740600,20894,33607807,35405083,18201363,59140309,65738987,40444,33638088,35401948,18192418,59191264,good
MaI14_139.jpg_0_2.png,2362886,335443,25891496,27759536,31087056,10332571,2341823,159740,25997907,27689640,31088961,10437986,64642336,63905,33628438,35416128,18201250,58985149,64646513,28638,33612953,35414162,18196649,58995208,good
MaI14_139.jpg_0_3.png,1668542,173786,25114768,27147740,30898152,9613174,1682412,187927,24977370,27243498,30964637,9757918,65539706,32952,33781896,35589414,18293726,60352608,65536238,36967,33800002,35586110,18284919,60389960,good
MaI14_139.jpg_0_4.png,2076607,264106,25077862,26970083,30295239,11157905,2090154,252178,25038698,26941243,30538058,11384851,65102609,50352,32557786,34277113,17625621,58542089,65106284,50658,32565544,34273633,17614720,58615353,good
MaI14_139.jpg_0_5.png,2152754,299293,25297750,27336590,30691927,9427961,2161350,192907,25384323,27380189,30730674,9582949,64688880,52619,33581404,35374564,18182091,59911487,64686242,34587,33587867,35371857,18175524,59946165,good
MaI14_139.jpg_0_6.png,2006044,212501,25561834,27466566,30725588,10135516,2020502,227983,25649946,27500354,30820510,10337054,64913194,37687,33229016,34989914,17989450,59282726,64917648,46887,33236386,34985048,17979042,59339824,good
MaI14_139.jpg_0_7.png,1642441,189146,25831192,27575449,31092950,9553196,1653690,159243,25925083,27661577,31173702,9680171,65242175,32936,34000462,35820411,18408968,60328850,65239274,32635,34010243,35818051,18404028,60357257,good
MaI14_140.jpg_0_0.png,1484120,198154,20763639,18644573,24763707,26157998,1510735,73292,20492073,18567477,24803634,26120480,65257964,39402,29937973,31547183,16206791,57454444,65259797,12828,29928131,31547231,16206330,57461094,good
MaI14_141.jpg_0_0.png,1423536,241419,22102156,20888923,26673002,24137299,1434711,86389,21038360,20033525,26010235,24747564,65520462,50039,29862752,31469963,16169052,57043959,65521613,15755,29858160,31470105,16168375,57138728,bad
MaI14_141.jpg_0_1.png,1489404,222058,22875583,22867520,27844905,23027499,1496789,189564,22449818,22411447,27717925,23444568,65998266,41784,29061913,30598114,15729927,55240673,66009257,36290,29046860,30594879,15721685,55368108,good
MaI14_141.jpg_0_7.png,932217,121654,21350991,21213466,27280726,22630634,940784,145572,20447041,20680362,27113267,22884970,66397245,22562,30395099,32022672,16456728,57933420,66400852,31688,30392039,32022088,16453691,58025970,good
MaI14_142.jpg_0_0.png,1506921,110132,29055748,28093645,29965678,29725162,1513188,62932,29078366,27939272,29938850,29748927,65361401,17554,25049528,26404055,13564182,48245866,65358288,9934,25049840,26404370,13564182,48245617,bad
MaI14_143.jpg_0_0.png,1438693,85898,16925883,22224306,28871016,15626485,1452129,51837,16303471,22239167,29027426,15651726,65483819,15164,32155851,33898148,17414704,60996629,65484381,8857,32158295,33897773,17413406,61041432,bad
MaI14_143.jpg_0_1.png,1790635,89961,19303418,23325522,28975276,17619424,1810521,85246,19193464,23368283,29321204,17707277,65702987,15953,30422066,32046558,16470186,57685362,65715261,14232,30410836,32045801,16465856,57738877,bad
MaI14_143.jpg_0_2.png,2782883,224803,21652812,25448664,29950707,13861253,2773422,119768,21815048,25611445,30321489,13902581,64094359,37815,30977724,32634458,16771101,57832725,64099176,19162,30970768,32631273,16765879,57874691,good
MaI14_143.jpg_0_3.png,2092185,78621,19457724,23091814,28777267,17721098,2095595,133591,19137567,23162386,29076613,17796914,64951677,13423,30433058,32067642,16480823,57704152,64950561,23773,30443417,32065868,16475433,57739266,good
MaI14_144.jpg_0_3.png,2069040,111743,25992420,22095192,25578858,29820131,2067165,141415,25788176,22372249,25823000,29758099,65243178,18859,26790744,28234964,14505904,51556421,65234361,26797,26802168,28235343,14505366,51554253,good
MaI14_144.jpg_0_4.png,2583481,108193,26574123,23706957,26584141,29797260,2594391,152744,26412457,23838228,26971019,29707701,64874213,17473,25604653,26984637,13866973,49294132,64864671,24410,25615761,26983550,13863243,49294433,good
MaI14_144.jpg_0_5.png,3158704,206484,26120230,22967558,25684543,29694876,3166786,193686,25993771,23006255,25917727,29725502,64009952,35436,25941876,27333990,14047287,49894198,64004826,33502,25945569,27334035,14045343,49892354,good
MaI14_144.jpg_0_7.png,1593478,53416,21999311,18318616,24724623,27161183,1596676,113710,21571226,18605356,25031027,27164695,65545386,9360,29004881,30572202,15706989,55735769,65539308,22216,29018078,30571946,15705981,55730871,good
MaI14_145.jpg_0_0.png,1750813,255137,21674435,25924145,30811252,10556282,1742472,131666,21275688,26078040,30941272,10610631,65288025,52679,32951689,34725543,17842464,61286000,65288336,25454,32950628,34725114,17840152,61286955,bad
MaI14_144.jpg_0_6.png,1953551,82829,21388777,18422975,25186716,26228649,1945923,193314,20957853,18789827,25474627,26221659,65287695,15289,28618267,30159539,15499692,54925877,65274833,35836,28640393,30157053,15495007,54919669,good
MaI14_145.jpg_0_1.png,2334987,244909,22327796,26449545,30661229,12378901,2383635,270244,22263420,26541273,30927537,12475614,65059239,46489,31201112,32866417,16890795,58160513,65059023,52634,31208124,32864747,16885779,58176876,good
MaI14_145.jpg_0_3.png,2274983,248895,19656965,21938080,27823019,20210589,2280524,207262,18646045,22073467,28038759,20201683,65002133,47649,29673513,31263010,16065009,56694093,65002988,38012,29674591,31261725,16061455,56695255,good
MaI14_145.jpg_0_4.png,2414266,281008,21263109,21275885,27030383,23756676,2408353,253769,20510843,21493270,27292153,23779631,64918792,53962,28352955,29867821,15349917,54334230,64914129,49113,28354173,29866076,15345657,54335679,good
MaI14_145.jpg_0_5.png,2808308,411479,20621665,21768976,27264779,22230559,2805913,229399,19988991,21900775,27574276,22202931,64527342,81167,28730819,30258176,15551313,54938453,64530073,41953,28720371,30256925,15546896,54938211,good
MaI14_145.jpg_0_6.png,2763583,239315,21994181,20484814,26017697,25658633,2767159,286723,21548860,20802806,26416594,25588059,64325153,41599,27770501,29258206,15037267,53278559,64321955,52831,27780534,29255190,15032114,53272815,good
MaI14_145.jpg_0_7.png,1785169,190794,21809718,20784313,26803146,24117237,1795843,193180,21107646,21151804,27111179,24004155,65466147,35988,29010394,30567045,15707668,55574069,65465645,37886,29013622,30565834,15704033,55557097,good
MaI14_146.jpg_0_0.png,2901733,373263,27723621,25951345,27989224,29763268,2911129,162453,27956468,25953863,28047689,29747372,63997519,71519,24628617,25946781,13332228,47398088,63995163,27993,24619004,25946517,13331775,47399556,bad
MaI14_146.jpg_0_6.png,4525812,587223,27423220,26112739,27496003,29955536,4547446,329098,27765943,26358233,27768385,29977296,62639282,109863,23388016,24617847,12657949,44970812,62633086,54688,23377565,24616041,12652423,44970172,good
MaI14_147.jpg_0_1.png,2714005,245539,22911450,20575192,25910621,26585696,2736813,223509,22296298,20169026,25791876,26881498,64481801,43263,27557204,29025632,14919875,52876046,64483049,40431,27558828,29024008,14914906,52911986,good
MaI14_147.jpg_0_0.png,2205864,230999,23207860,19643341,25232361,27669369,2202358,137213,22694310,19201001,24942656,27880977,64452468,41161,28155888,29672709,15245455,54115289,64452690,25423,28154078,29672445,15244136,54137135,bad
MaI14_147.jpg_0_4.png,2767615,378547,21187981,21890931,27352839,21638543,2775070,253104,20437143,21784890,27569632,21844066,64486509,75003,28790581,30304347,15581939,54887319,64494240,47354,28771347,30300216,15572476,54939808,good
MaI14_147.jpg_0_7.png,2104820,256943,21772257,24272789,29290270,15856713,2117776,178983,20750082,24184342,29476211,15904789,64931566,48427,30950533,32605141,16757200,58329941,64933280,30811,30945734,32601922,16751221,58386243,good
MaI14_147.jpg_0_3.png,2439477,287180,22279676,19291200,25494039,26575868,2456507,191672,21476427,18801520,25359105,26926733,64692333,56362,28217874,29717462,15274687,54159850,64697857,32944,28209103,29715248,15270699,54188779,good
MaI14_148.jpg_0_0.png,1585304,181716,23159488,21821376,26839249,25635611,1565257,154769,22945839,21863069,27006860,25655555,65421766,32828,28759026,30311402,15572687,55148769,65417453,28437,28771423,30310243,15570910,55146423,bad
MaI14_147.jpg_0_6.png,2601565,341191,20994354,23288191,28622808,17863669,2608084,264356,19949823,23265298,28688763,17968034,64520769,65639,29899126,31479851,16183472,56663619,64522064,54094,29894475,31476260,16176151,56731536,good
MaI14_148.jpg_0_7.png,3546813,464686,21120221,21337303,26762604,22607977,3563935,275038,21026463,21479880,26894576,22661372,63416239,85234,28457803,29968995,15404042,54293961,63414063,56594,28455741,29967196,15400754,54295876,good
MaI14_149.jpg_0_1.png,2068648,223222,24582862,21516484,26004461,28341879,2056102,227260,24416664,21973652,26457266,28300170,65349990,38406,27175826,28627940,14714007,52226951,65350674,43740,27181378,28627008,14709182,52222726,good
MaI14_149.jpg_0_0.png,1618968,198849,27048949,24060679,26512885,30368969,1615028,133189,27450770,24161096,26750996,30285813,65279524,39823,27005387,28462227,14624403,51997479,65277708,26413,27009428,28461652,14623216,51998815,bad
MaI14_148.jpg_0_6.png,3641326,396269,21193199,23625276,28297770,19656558,3656137,339997,21333828,23789970,28499869,19740096,63364290,71019,28484015,29991978,15418002,54012650,63362029,66657,28490882,29989214,15411911,54022244,good
MaI14_149.jpg_0_4.png,2112916,226874,23983936,20936339,25901460,28085423,2107932,264946,23923689,21024067,25950223,28161989,65285538,42082,27414512,28871689,14842664,52661825,65286242,55542,27413197,28869259,14834919,52668063,good
MaI14_149.jpg_0_3.png,1895411,207627,26097585,22504886,25902118,30197016,1900918,185737,25966768,22708985,26053281,30080690,65412629,37907,26851403,28285384,14536246,51670112,65413942,33779,26849576,28285555,14534493,51671492,good
MaI14_150.jpg_0_1.png,1357140,127539,18718663,20794537,27705155,20169015,1342868,140839,17443913,20816405,27837332,20269326,66032668,22153,30534687,32168001,16531765,58281871,66031116,24657,30538097,32167687,16528870,58290230,good
MaI14_150.jpg_0_0.png,1904875,221947,18962676,19828715,26788823,21325067,1907211,124630,17804100,19841837,26769453,21336767,64704221,42375,30393638,32026617,16454001,58011987,64701289,21392,30392328,32026525,16452991,58022089,bad
MaI14_150.jpg_0_3.png,1274333,140649,18889271,22049958,28634653,16759708,1297283,142085,17581758,22141006,28755261,16925781,66016369,27805,31626409,33313064,17122279,59966948,66019813,27833,31623476,33310660,17116157,59954483,good
MaI14_150.jpg_0_4.png,2240564,267849,19370710,22164025,28267714,18237132,2254858,298548,18154996,22410281,28462091,18420196,64954854,51787,30187554,31789601,16345328,57314190,64952126,63650,30200984,31784843,16334335,57283384,good
MaI14_150.jpg_0_7.png,1802213,133491,19584322,18563936,25845544,24858786,1811709,206297,18480583,19090186,26169015,24482271,65185991,23947,29478432,31052606,15959002,56520138,65187173,48419,29483941,31051166,15956869,56488115,good
MaI14_151.jpg_0_0.png,2162304,231248,23933006,19563032,24595213,29637703,2154704,162660,24177423,19631538,24719569,29591066,64699440,43596,27630718,29122000,14964411,53180999,64701316,29092,27631577,29121460,14962689,53184152,bad
MaI14_151.jpg_0_1.png,3180024,254394,23626594,19941395,25095180,29167213,3228143,344739,23709482,20164399,25442339,29122287,64046722,45398,26231968,27625565,14201772,50445717,64048419,62055,26233076,27623191,14195039,50448201,good
MaI14_150.jpg_0_6.png,2367259,178691,20808889,22594925,28235165,19798615,2360594,348786,19768296,22906348,28553369,19796739,64779317,35567,29266061,30818241,15847863,55591459,64775138,76858,29284066,30810458,15835493,55567421,good
MaI14_151.jpg_0_4.png,2679265,231238,26358568,24376527,27853472,29132673,2689391,250652,26466323,24504706,28055171,29099508,64461139,42614,25290052,26639381,13692172,48651369,64460491,43602,25290551,26636700,13686891,48654878,good
MaI14_152.jpg_0_0.png,3315317,299384,24251805,20826288,24912435,28207214,3340088,122576,24457998,20901590,25014803,28214559,62842243,52096,26945041,28393002,14588221,51801570,62843478,18236,26934260,28392352,14587171,51803297,bad
MaI14_152.jpg_0_1.png,3226721,150331,26324896,23200198,25947695,29162177,3198067,173565,26016919,23374903,26183019,29191032,63729255,24777,25766976,27151178,13952275,49569249,63727451,28025,25770459,27150561,13949677,49569804,good
MaI14_153.jpg_0_0.png,2130389,174183,21230400,17560368,24352549,28727213,2127912,161220,21195978,17392110,24240554,28808352,64448391,32027,28309740,29833990,15327703,54470595,64448352,27770,28307114,29834212,15327318,54475090,bad
MaI14_153.jpg_0_1.png,2947201,227976,22796801,19798289,25281972,29072747,2966694,380965,22586057,19944381,25512635,29018942,64068207,38424,26507201,27920975,14351326,50993325,64062068,72163,26518333,27920291,14347891,50993112,good
MaI14_153.jpg_0_3.png,3448794,385330,19674102,22602368,27926246,20486373,3447942,330402,20008301,22777478,27994437,20556546,63173666,70762,28359956,29861010,15350812,54033983,63173058,58814,28353987,29859072,15345147,54052874,good
MaI14_153.jpg_0_4.png,4329697,593948,18920628,20824981,26544227,23765763,4332986,481421,19580606,20948273,26737149,23858129,62287917,110512,26989476,28389905,14602971,51602537,62295248,91439,26968332,28385349,14594607,51620143,good
MaI14_153.jpg_0_6.png,5018059,585245,21195876,21124093,26023174,26729625,5033857,453892,21523049,21221198,26131923,26809621,61247605,101167,25330820,26659851,13710042,48585595,61247211,81850,25319497,26656456,13703631,48597083,good
MaI14_153.jpg_0_5.png,4431852,571418,19036344,19821561,25782775,25572291,4450485,405583,19470053,19850370,25965638,25600046,61999328,101036,26751808,28158197,14477339,51297761,62002137,73519,26735939,28156312,14472792,51312818,good
MaI14_154.jpg_0_0.png,1826363,304345,23197798,21450130,26328230,24409428,1852086,193489,23153266,21655091,26572660,24381983,65011237,62835,29229702,30792588,15822578,55599146,65006992,34131,29218850,30791567,15820088,55595855,bad
MaI14_154.jpg_0_1.png,2975252,316413,24251596,23724910,27313209,22243011,2980194,440661,24279073,24003561,27847994,22326685,64012158,59143,28242832,29737768,15289699,53143313,64016036,95473,28249499,29733915,15280678,53155223,good
MaI14_154.jpg_0_3.png,2998538,387332,21171620,21697626,27250707,18712312,2977280,397390,20922179,21978696,27501622,18785843,63989848,74700,30070910,31670702,16282161,56394268,63988302,73000,30076463,31668076,16275652,56393923,good
MaI14_154.jpg_1_0.png,2482388,483339,25704918,23531528,26375785,29720514,2480181,285321,26211283,23436822,26371109,29696522,64189416,119629,26659512,28065862,14425391,51243792,64194147,61865,26630915,28065560,14425191,51243066,bad
MaI14_154.jpg_0_4.png,3954359,475173,22876977,24451494,28428560,16771496,3977465,522819,22917240,24752769,28763439,16771941,63016131,90731,29372881,30933068,15904542,54366366,63013859,95207,29383224,30929793,15898521,54357981,good
MaI14_154.jpg_1_4.png,3389899,449063,27023931,25421942,27023897,30157618,3415299,494037,27211973,25570285,27454307,30047026,63607565,97655,24614921,25911852,13325289,47330198,63604903,99071,24615551,25909019,13318949,47328868,good
